id = 5; sex = male; age = 19; condition = 1; responseOrder = 0_1; featureOrder = 1_0
trial,x1,x2,y,response,time,correct
1,119.981733924,104.667364711,1,0,4.44631726068,0
2,78.1806792286,122.412891577,0,0,2.40102985024,1
3,120.381170881,93.0174461587,1,1,2.21250356489,1
4,140.12067878,139.000005687,0,1,2.06232282636,0
5,125.212139147,76.7710818357,1,1,1.09548615594,1
6,104.003037011,131.376149057,0,0,0.862082982028,1
7,90.0380571613,101.616458177,1,1,1.86749502941,1
8,107.074545296,138.585188648,0,0,0.678809511301,1
9,143.674118744,91.9579734276,1,1,0.845424499828,1
10,96.1616615748,131.642127682,0,1,0.683753812511,0
11,112.523495384,89.256309253,1,0,1.04546654725,0
12,132.241943839,117.88806158,0,1,0.912088595564,0
13,81.1378126818,83.7064443152,1,1,0.933853099705,1
14,106.278511981,121.957703865,0,0,0.762112496071,1
15,107.02050239,77.7270514639,1,1,0.578589913144,1
16,107.621502921,95.7866040381,1,0,1.42889589194,0
17,95.3527482126,140.632847034,0,0,2.17915394541,1
18,113.910870098,132.668501502,0,0,1.49562903005,1
19,124.965741391,96.8213736146,1,0,1.24552072375,0
20,109.599475129,97.9981415995,1,1,1.01222142432,1
21,107.638095622,85.5378998793,1,1,0.845401485742,1
22,122.960455296,86.7182786612,1,1,0.512011964805,1
23,87.8533471836,90.8582626821,1,1,0.867139243754,1
24,88.8528541424,92.4780756037,1,1,0.533793574024,1
25,101.564219148,130.62365681,0,0,0.912140221859,1
26,79.4016102326,114.737914974,0,1,1.20064818923,0
27,105.404294994,88.0135697378,1,1,2.07914520625,1
28,105.998272667,93.7910975281,1,1,0.678667072614,1
29,96.2303665409,118.739349549,0,1,1.97913211311,0
30,103.014539434,126.784801225,0,0,1.11216951814,1
31,108.08538765,107.014898113,1,1,0.878738665138,1
32,92.2653494424,143.617876972,0,0,1.8007416763,1
33,102.059833399,110.974074722,0,0,1.24554404884,1
34,118.275626439,90.9104060719,1,1,0.545384909376,1
35,99.3023213508,87.1791664413,1,0,0.745379995613,0
36,83.7529747654,83.5455438781,1,0,2.28425626649,0
37,98.3703815731,110.27710401,0,1,0.861946763413,0
38,127.856265257,130.039299517,0,1,0.561997363286,0
39,141.949335979,121.316238404,0,0,0.711975950864,1
40,90.9462619332,88.7157561282,1,1,0.64536907943,1
41,67.653459628,127.524305887,0,1,1.06717724813,0
42,99.3322533277,93.8206265778,1,0,0.845408638823,0
43,131.57122927,128.520364361,0,0,1.09547464887,1
44,110.108086806,87.7576042456,1,1,2.22918164008,1
45,128.488647131,96.1778644623,1,1,0.778726193996,1
