id = 14; sex = male; age = 20; condition = 2; responseOrder = 0_1; featureOrder = 0_1
trial,x1,x2,y,response,time,correct
1,113.770251251,105.986646311,1,0,3.38539910316,0
2,102.957679513,117.876231167,0,1,2.02040481567,0
3,118.321223219,92.9509178612,1,0,4.29442286491,0
4,79.6413129718,113.880156524,0,0,0.98474407196,1
5,122.200501354,99.1490545244,1,1,1.26827287674,1
6,97.9453385398,119.159881328,0,0,0.81760597229,1
7,104.696673907,87.5042761262,1,1,0.763782978058,1
8,109.880128064,135.492598743,0,0,0.50559091568,1
9,127.092769819,85.1020070343,1,1,0.551340818405,1
10,86.2286977916,134.522800904,0,0,0.430094957352,1
11,79.1856188411,94.0091805299,0,1,0.518778085709,0
12,84.2986504577,114.767947687,0,1,2.41396188736,0
13,89.5018764886,129.707547189,0,0,0.585533857346,1
14,109.165658984,130.294671856,0,0,0.363598823547,1
15,90.7082817415,114.032328278,0,0,0.374871969223,1
16,127.17388507,113.198178491,1,0,0.534018039703,0
17,129.477404849,112.618920456,1,0,0.414282083511,0
18,131.237974777,97.2484514322,1,1,0.788918018341,1
19,129.192812389,96.9270696625,1,1,0.438915014267,1
20,117.719374274,106.244015743,1,1,0.719307184219,1
21,104.266366878,93.457432543,1,1,0.517027139664,1
22,123.81586623,98.2384183578,1,1,0.434630870819,1
23,115.346361718,90.7196584137,1,1,0.429793834686,1
24,113.490658239,137.582277992,0,0,0.551140069962,1
25,93.2227036457,107.67057534,0,0,0.971189975739,1
26,81.7005361773,99.259575311,0,1,0.684855937958,0
27,108.637760369,73.4258292959,1,1,0.567800045013,1
28,127.431751483,89.2027033796,1,1,0.517729997635,1
29,119.72187079,96.4323133568,1,1,0.434144020081,1
30,102.135530078,135.647772518,0,0,0.685301065445,1
31,99.4048903553,68.2245355601,1,1,0.448167085648,1
32,87.9026700587,108.761157319,0,0,1.83540415764,1
33,118.002417372,86.6712913469,1,1,0.534473896027,1
34,85.5741988477,126.982067719,0,0,0.454299926758,1
35,84.727561127,118.083025206,0,0,0.467927932739,1
36,131.419146247,102.513088123,1,0,0.90221786499,0
37,134.599279799,112.315686468,1,0,0.622946977615,0
38,103.95818445,83.3669676118,1,1,0.490876913071,1
39,125.828185897,92.0440789403,1,1,0.474136829376,1
40,108.093484476,122.746689066,0,0,0.800839185715,1
41,91.0274685863,107.493346795,0,0,0.684746980667,1
42,99.8123904878,88.0663970791,1,1,0.543792963028,1
43,104.388809433,142.38651923,0,0,0.549323797226,1
44,85.215249852,127.645148499,0,0,0.533854961395,1
45,96.1526607618,123.446705357,0,0,0.444685935974,1
46,109.099505716,132.908333476,0,0,0.373553037643,1
47,99.6870852797,136.554800361,0,0,0.367769002914,1
48,135.1852944,90.5263368705,1,1,0.565465927124,1
49,143.565240694,110.125463839,1,0,1.1904129982,0
50,139.115796973,109.921716564,1,0,1.35316991806,0
51,133.876188193,113.614502008,1,0,2.4654481411,0
52,87.9942193427,114.260069326,0,1,1.20189380646,0
53,97.923556451,116.676675337,0,0,0.468215942383,1
54,81.5444874212,113.221079753,0,1,1.75527715683,0
55,81.8318136953,103.022804889,0,1,0.401881933212,0
56,128.030950756,111.62160343,1,0,1.23176407814,0
57,141.536358436,103.618823629,1,1,0.750766038895,1
58,90.126448478,111.521346781,0,1,0.546458959579,0
59,104.00965331,123.530125673,0,1,2.73495817184,0
60,134.971839472,100.294524976,1,1,0.702842950821,1
61,103.221401993,125.000725855,0,0,1.83403682709,1
62,139.386894407,103.020795999,1,1,0.75147986412,1
63,94.5644662641,111.511932884,0,1,0.56786608696,0
64,118.827960933,94.7115690586,1,1,0.54295706749,1
65,103.402818653,128.642490201,0,0,1.06822514534,1
66,122.049913397,104.57225448,1,1,0.673034906387,1
67,121.036086893,83.9754124222,1,1,0.552323102951,1
68,127.403196387,99.6162623828,1,1,0.401223897934,1
69,134.635278627,101.357612955,1,1,0.467889070511,1
70,142.335374173,127.418474389,1,0,0.534114122391,0
71,133.725433153,121.612655527,1,0,0.540560007095,0
72,89.883752752,115.434932659,0,0,0.833353042603,1
73,94.1571212635,139.328487594,0,0,1.21980500221,1
74,114.149860699,136.176594552,0,0,0.484088897705,1
75,115.376183877,94.7997956097,1,1,0.518798112869,1
76,131.331994803,116.1074342,1,0,1.3894340992,0
77,138.49101112,92.3928486311,1,1,0.534564971924,1
78,115.996925677,143.459165951,0,0,0.485962867737,1
79,84.6347586161,112.571927546,0,0,1.53502011299,1
80,98.7911381208,116.427774475,0,0,0.601361989975,1
81,116.021179454,112.011487667,1,0,0.472698926926,0
82,120.720703524,126.345319071,0,1,1.26866602898,0
83,89.3854754329,124.779893283,0,0,0.668043851852,1
84,135.332829019,105.064935095,1,1,0.505068063736,1
85,103.402047107,88.3892422305,1,1,0.53452205658,1
86,80.523662143,106.386419254,0,1,0.549174070358,0
87,133.225803536,123.323044422,1,0,0.568447113037,0
88,94.3596369213,137.219766721,0,0,0.449255943298,1
89,93.2514157919,116.960368863,0,0,1.86962199211,1
90,160.664500319,124.104822379,1,0,1.00257706642,0
91,109.107505325,124.618199421,0,0,2.46683216095,1
92,151.488789525,104.322682351,1,1,0.601511955261,1
93,101.022313589,115.521242534,0,0,1.08469009399,1
94,74.1590610782,115.818513405,0,0,0.551394939423,1
95,102.547565492,79.1587538722,1,1,0.696440935135,1
96,106.413302124,135.982017789,0,0,0.800623893738,1
97,125.605121479,91.6659649191,1,1,0.60050201416,1
98,108.648970798,128.054384026,0,0,0.63893198967,1
99,119.425738161,94.3779543984,1,1,0.548689126968,1
100,88.7892888912,113.802028428,0,0,1.13562488556,1
101,124.618534298,96.2200750679,1,1,0.602563142776,1
102,133.035623753,102.116205791,1,1,0.449485063553,1
103,143.819554863,125.097996737,1,0,0.701297998428,0
104,120.343758586,100.743647447,1,1,3.23457598686,1
105,134.079941826,88.1059701269,1,1,0.567862033844,1
106,128.318367299,110.254821518,1,0,0.634743928909,0
107,87.6490068941,120.315934322,0,1,1.08570098877,0
108,121.973307992,80.1483373115,1,1,0.650844097137,1
109,118.270944402,99.0219810827,1,1,0.501355886459,1
110,105.29959188,130.865014222,0,0,0.601022005081,1
111,94.8212075939,94.0774942236,0,1,0.50133895874,0
112,111.684929032,82.9798071013,1,1,0.451171159744,1
113,93.9738227102,134.304120452,0,0,0.46772480011,1
114,92.9827953927,71.3120679576,1,1,0.501249074936,1
115,121.1588935,94.2481369925,1,1,0.600606918335,1
116,104.431369654,133.857281441,0,0,0.569630861282,1
117,102.898464789,129.593421631,0,0,0.56788611412,1
118,121.021084491,91.9580478726,1,1,0.49995803833,1
119,128.367673216,92.5333016099,1,1,0.362935066223,1
120,103.540088669,129.213767525,0,0,0.479557037354,1
121,113.492779451,87.1842855965,1,1,0.368016004562,1
122,119.21272459,101.160461085,1,1,0.638605117798,1
123,123.584639538,101.229719057,1,1,0.534600973129,1
124,94.6534552701,118.033649584,0,1,1.01400208473,0
125,118.960424798,85.7418435676,1,1,0.68362402916,1
126,106.276838422,135.566640067,0,0,0.651306152344,1
127,101.658980438,81.4537647057,1,1,0.415770053864,1
128,97.6753871557,76.0024149974,1,1,0.446939945221,1
129,108.030577709,130.528669375,0,0,1.36749005318,1
130,109.722330034,134.836668887,0,0,0.606258153915,1
131,133.542633534,100.98172187,1,1,0.777770042419,1
132,78.684432386,116.091424141,0,0,0.665118932724,1
133,112.632815361,78.6588337362,1,1,0.440619945526,1
134,82.9481316869,92.129699053,0,1,0.484429836273,0
135,99.8457542961,69.2441098886,1,1,0.51269698143,1
136,108.36434862,123.374811533,0,0,0.475645065308,1
137,117.363962313,90.2965762848,1,1,0.438014030457,1
138,95.2896082546,110.134100036,0,1,0.901525020599,0
139,117.366097625,82.7914485804,1,1,0.467997074127,1
140,125.840043855,118.47001722,1,0,0.668663024902,0
141,114.288238403,139.605597834,0,0,0.485096931458,1
142,134.60079694,104.653096366,1,0,0.620990037918,0
143,92.7268155943,102.985588876,0,1,0.362194061279,0
144,124.549636792,114.271228771,1,1,0.701349020004,1
145,127.212131499,93.919674782,1,1,0.401360034943,1
146,127.449863193,112.532999708,1,1,1.11813998222,1
147,111.609603145,87.8664942644,1,1,0.537029981613,1
148,97.7561959787,110.380207942,0,1,0.401371002197,0
149,118.419404506,103.139098873,1,1,0.467234134674,1
150,136.921530801,112.183448116,1,1,0.428797006607,1
151,125.65952852,105.858987249,1,1,0.401350021362,1
152,110.029123511,87.7941899859,1,1,0.476114034653,1
153,149.239518205,117.529359756,1,0,0.867892026901,0
154,79.5701731917,115.905812715,0,0,0.416532039642,1
155,115.719907704,92.0458296244,1,1,0.517246961594,1
156,96.8177285747,134.887682592,0,0,0.530291795731,1
157,113.735169758,127.586044019,0,0,0.451144933701,1
158,101.27812518,136.341683972,0,0,0.434385061264,1
159,116.701930465,93.850380154,1,1,0.599748134613,1
160,132.008042698,106.047204398,1,1,0.401197910309,1
161,124.540417113,86.9969569551,1,1,0.467792987823,1
162,84.4540344956,97.3147123448,0,1,0.370138883591,0
163,95.0752519716,132.830901881,0,0,0.617347002029,1
164,96.2475160202,113.018129234,0,0,0.49880695343,1
165,100.46373384,112.85373975,0,0,0.536175012589,1
166,116.568184682,90.383087514,1,1,0.451287031174,1
167,100.015937305,131.816319171,0,0,0.570478916168,1
168,78.4196316957,112.485006167,0,0,0.434468984604,1
169,113.648425304,134.885064329,0,0,0.551341056824,1
