id = 1; sex = male; age = 21; condition = 1; responseOrder = 0_1; featureOrder = 0_1
trial,x1,x2,y,response,time,correct
1,102.399505544,124.363489697,0,1,24.7572569847,0
2,122.629681976,131.5170778,0,0,9.09082388878,1
3,111.239629213,91.7741572106,1,0,3.65110301971,0
4,104.401926323,135.038716215,0,1,1.30132007599,0
5,85.256863947,129.121883287,0,0,6.80457377434,1
6,128.512726999,99.8309768203,1,1,1.90162396431,1
7,98.412207224,94.2405901381,1,0,2.2357199192,0
8,83.6339725069,92.2044384983,1,1,4.65286207199,1
9,90.4961733281,93.4530769225,1,1,0.867902040482,1
10,126.594136818,122.817282046,0,0,2.17015695572,1
11,126.659823859,89.1639549087,1,1,1.06934499741,1
12,108.013792094,127.604220774,0,0,0.865782022476,1
13,138.878512357,129.883730839,0,0,1.15167808533,1
14,75.975631136,135.522347981,0,0,0.886174201965,1
15,96.71063771,124.417841142,0,1,0.917909860611,0
16,111.634753442,91.5550616361,1,1,1.93634080887,1
17,106.485667234,143.630286275,0,0,1.16826915741,1
18,117.798550919,123.509881659,0,0,1.5688419342,1
19,101.354228137,139.607735308,0,0,1.00295805931,1
20,138.395645869,129.658869418,0,1,1.78646707535,0
21,119.536273346,80.9017485225,1,1,1.15259385109,1
22,112.966487434,92.7962904224,1,1,0.835325956345,1
23,121.339907487,95.3364555463,1,1,1.18482398987,1
24,103.571729172,96.8232606817,1,1,1.78461909294,1
25,100.375071766,132.852772307,0,0,0.734373807907,1
26,99.538732191,101.187222192,1,1,0.901027917862,1
27,126.914106291,89.9791476651,1,1,1.41882586479,1
28,103.391325087,130.881174632,0,0,1.60271787643,1
29,122.036819829,130.569947592,0,0,1.35183691978,1
30,97.052558226,95.3344407053,1,1,0.80156993866,1
31,99.9334367606,126.576751646,0,0,1.08673214912,1
32,109.290601275,79.1278173001,1,1,0.951601028442,1
33,94.9130201024,104.786015828,1,1,0.96833896637,1
34,137.874192312,93.0812772686,1,1,1.20211791992,1
35,109.383720249,135.749435128,0,0,0.802540063858,1
36,126.588325148,110.178397905,1,1,0.851984024048,1
37,120.737474206,125.910205421,0,0,0.73574090004,1
38,115.324103762,120.474529416,0,0,0.785062074661,1
39,120.35056984,100.060303664,1,1,0.784701108932,1
40,124.723330882,127.479562095,0,0,0.836607933044,1
41,86.9473886222,132.240185928,0,1,0.983490943909,0
42,102.296277993,122.449340176,0,0,0.98460483551,1
43,147.752983291,116.14370954,0,1,1.15232992172,0
44,119.932461815,82.1501974683,1,0,0.985978126526,0
45,115.318590026,89.0430800743,1,1,1.30179905891,1
46,110.372132131,132.351303823,0,0,0.634557962418,1
47,130.605912063,89.6877762111,1,1,0.718815088272,1
48,106.000665639,120.153388936,0,1,0.856691837311,0
49,109.176173688,96.0038469833,1,1,0.901509046555,1
50,117.350412899,123.279857488,0,0,0.818675041199,1
51,119.581335325,89.8925858992,1,1,0.769703149796,1
52,115.788917729,87.2098390403,1,1,0.951705217361,1
53,94.2935888339,92.467963945,1,1,0.818163156509,1
54,112.706119126,85.9374984522,1,1,0.784752130508,1
55,103.819242586,133.833202814,0,0,0.635884046555,1
56,73.8432723045,120.818666204,0,0,2.75368380547,1
57,100.864603934,90.8304500523,1,1,0.684963941574,1
58,101.10988118,87.0819659938,1,1,0.78489780426,1
59,130.115843581,118.685213126,0,0,0.684662103653,1
60,93.227597843,133.432331614,0,0,1.21829509735,1
61,117.636558415,130.354175429,0,0,1.25168895721,1
62,107.397760227,122.292393623,0,0,0.935268878937,1
63,124.601807687,138.531278027,0,0,0.867607831955,1
64,98.8009433849,93.3761218167,1,1,1.21796703339,1
65,90.6661997055,92.3853390125,1,1,0.535721063614,1
66,117.77652584,97.691397828,1,1,0.734632015228,1
67,108.210657945,128.399176148,0,0,0.636085033417,1
68,99.894094242,135.376859824,0,0,0.617164850235,1
69,105.366429503,124.65528987,0,0,0.868749856949,1
70,92.5770347275,81.816398346,1,1,0.618552923203,1
71,95.7508649247,124.220309413,0,0,0.718271970749,1
72,118.222962643,86.6589111326,1,1,0.835065126419,1
73,120.148342237,131.752777349,0,0,0.619257926941,1
