id = 7; sex = male; age = 21; condition = 1; responseOrder = 0_1; featureOrder = 1_0
trial,x1,x2,y,response,time,correct
1,109.917607814,100.94982328,1,0,1.40062324866,0
2,107.622721047,119.496125242,0,1,6.96912431077,0
3,146.618755571,122.177948656,0,0,3.03449326835,1
4,100.998440328,123.124839079,0,1,2.25087935908,0
5,100.118287311,120.074148879,0,0,1.83409394138,1
6,139.106153917,121.112601047,0,1,0.683872663183,0
7,111.32844733,81.7199879111,1,1,1.16733853536,1
8,131.009495087,140.48833628,0,0,2.75085603388,1
9,87.3184938113,134.938806491,0,1,0.667151311936,0
10,118.205870969,96.641383893,1,1,0.917218643997,1
11,132.683852039,133.189925033,0,0,1.18391433754,1
12,119.83498862,101.429496228,1,1,1.4006126746,1
13,93.8423093795,130.565072379,0,0,2.61768887949,1
14,135.15818173,88.9407704843,1,0,1.26724119164,0
15,102.123384484,141.696901416,0,1,0.733998463664,0
16,102.559135714,128.386524513,0,1,1.2340342289,0
17,123.58555217,80.5966892587,1,0,0.433853536553,0
18,111.846040355,88.4762365553,1,0,0.833819948311,0
19,133.415624455,90.7772592128,1,1,0.400354542711,1
20,123.283071424,84.9645267667,1,0,1.36725145468,0
21,89.0940399678,81.8178054822,1,1,0.333647963998,1
22,96.3181377923,83.6916917058,1,0,2.83461176022,0
23,96.8165872559,121.578380978,0,0,1.03384513949,1
24,138.530476242,95.5762390836,1,1,4.48501621879,1
25,105.629575103,85.9581946109,1,1,1.53407590318,1
26,97.3240183676,91.1663944071,1,1,1.23390205298,1
27,109.809203246,97.2930612898,1,0,0.700530258997,0
28,112.121045462,94.8388236111,1,1,0.933846383472,1
29,115.027982216,112.319841327,0,0,1.70077346283,1
30,106.872317305,123.364572721,0,0,0.650504601304,1
31,97.792015578,93.2444033003,1,0,0.700390618935,0
32,128.484375205,92.0551641882,1,1,2.08414323523,1
33,118.06117088,96.5388705781,1,1,0.983777807502,1
34,108.861869006,119.561821701,0,0,1.31716048653,1
35,89.5595521273,140.883894519,0,1,1.33407403727,0
36,94.3861492296,91.3126666397,1,1,0.567149445938,1
37,122.583534999,85.499043635,1,0,0.367072006396,0
38,61.3562843657,122.27258691,0,1,0.133666002133,0
39,78.2739831614,78.0865701919,1,0,0.233618107799,0
40,118.383900379,94.8933174023,1,0,1.21731287765,0
41,122.424111216,90.3931960296,1,1,0.600373513822,1
42,93.0752848736,82.9996519837,1,0,4.43489632738,0
43,115.363694104,84.9690350529,1,1,0.333633657894,1
44,100.890089855,101.982110044,1,0,1.5173044806,0
45,104.447509612,80.6466588842,1,1,0.400425451167,1
46,98.2710523197,86.5721780746,1,1,2.91779804131,1
47,107.141992062,138.368612949,0,0,1.16724336863,1
48,138.664515764,129.60228123,0,0,0.650473812071,1
49,123.779012142,105.640184959,1,0,0.767111503636,0
50,107.576563391,97.5886234146,1,1,1.1172419691,1
51,122.990778153,136.763123897,0,0,1.23404262599,1
52,100.745345469,134.267011934,0,0,1.00063662179,1
53,88.5685302698,83.6671492298,1,1,0.750443022815,1
54,95.2110817915,95.5315463628,1,1,0.800492005656,1
55,133.536894206,106.842368488,0,1,1.03391729202,0
56,117.601313381,137.242338677,0,0,0.650512998342,1
57,91.9716466194,90.1761757706,1,1,0.750462926924,1
58,99.5377207901,89.918803916,1,1,0.533657916065,1
59,113.000648084,91.1159247016,1,1,0.417010272387,1
60,107.713098871,119.165597299,0,0,0.917112281139,1
61,139.367397284,125.038060353,0,0,0.583879505284,1
62,88.6201658196,136.054130496,0,0,5.2684572108,1
63,136.253178938,95.4488963088,1,1,0.667113991629,1
64,119.401205646,94.7166315458,1,1,1.11721335695,1
65,92.3014175025,119.383940108,0,0,1.3506230932,1
66,102.489081515,123.524024367,0,0,0.567152555974,1
67,104.193870645,83.4854391858,1,1,0.700446910341,1
68,102.491788414,96.5817662692,1,1,1.21726125124,1
69,104.428468021,122.294682834,0,1,1.23400530574,0
70,113.866046347,132.88208263,0,0,0.96717805817,1
71,137.761039375,121.87684258,0,1,0.867261717794,0
72,93.6622160372,135.589630189,0,0,1.21731598768,1
73,98.9836392782,118.792834834,0,0,0.450303382764,1
74,111.613162538,133.144807421,0,0,0.333774852974,1
75,122.022825152,96.5135764223,1,1,1.0173047916,1
76,101.778647586,117.634347545,0,0,1.36738580774,1
77,131.78155129,126.671301171,0,0,0.433806886198,1
78,96.2488480438,131.356953102,0,0,0.667100929597,1
79,105.476577223,85.3448503005,1,1,0.800467125489,1
80,139.71561673,124.498272476,0,0,0.50036604976,1
81,124.02174024,82.4300530797,1,1,0.767263272835,1
82,96.9096631042,119.536375159,0,0,0.883799266652,1
83,104.787580733,85.7542955298,1,1,0.583681085787,1
84,113.982154539,145.624996169,0,0,0.466833156534,1
85,79.3964814518,122.115891347,0,0,2.21760801884,1
86,106.860975451,126.445281566,0,0,0.600242581801,1
87,120.03753795,120.430273864,0,0,0.417110415176,1
88,100.908204512,75.8972861877,1,1,0.500301050255,1
89,106.365531515,131.844927523,0,0,0.633700212406,1
90,112.404549692,133.778867734,0,0,0.550449864881,1
91,82.5805577884,130.024094901,0,0,0.650422496663,1
92,108.514993351,87.4664755784,1,1,0.633709231508,1
93,131.460391895,133.559120428,0,0,0.58370658796,1
94,95.1931717311,81.8808661611,1,1,1.15064019832,1
95,100.125979585,122.420571167,0,0,0.733740642725,1
