id = 17; sex = male; age = 20; condition = 1; responseOrder = 0_1; featureOrder = 1_0
trial,x1,x2,y,response,time,correct
1,113.042141904,86.9180506189,1,0,1.40067966259,0
2,126.787387768,96.5813196383,1,1,1.72894481249,1
3,110.250714247,91.1717584338,1,0,5.2300947404,0
4,102.835716084,84.6129630756,1,0,1.0172064667,0
5,116.230998813,89.400335986,1,0,0.962115046277,0
6,134.365852887,87.9633511915,1,1,2.89603625529,1
7,91.8844399503,129.624607258,0,1,13.8161455786,0
8,90.3283251465,91.0560783685,1,0,1.57893263677,0
9,109.487494326,87.9185643101,1,0,4.5516553208,0
10,96.0820449094,94.0228740891,1,1,0.86205810192,1
11,108.485627249,92.9705639662,1,1,0.395302758378,1
12,127.409063448,84.9852430271,1,1,0.245219052362,1
13,84.4830985564,120.802625057,0,1,0.0784886821639,0
14,117.461088828,89.7566976847,1,1,0.778681098775,1
15,111.988522721,129.473024854,0,1,1.37889152241,0
16,86.7286449227,134.219177625,0,1,2.31249706488,0
17,126.152743056,97.0230818816,1,0,0.712028510112,0
18,118.570924443,130.736229897,0,0,1.14549674554,1
19,139.12635474,123.199129672,0,0,0.595282605442,1
20,74.8020963966,133.359255474,0,0,1.88414977957,1
21,75.3824784334,122.212873335,0,0,2.13424284675,1
22,111.849541133,121.524837457,0,0,0.995396245446,1
23,106.898740132,96.1718453981,1,0,1.42894782923,0
24,112.022822926,124.589954008,0,1,1.77902631037,0
25,149.994639331,92.0190838399,1,1,2.1291411788,1
26,87.1691639761,133.169189436,0,0,3.00113577733,1
27,101.836864569,131.407269084,0,1,1.81238712592,0
28,100.946678128,117.374782353,0,0,1.04547152331,1
29,105.810015526,132.438889175,0,0,0.64531900821,1
30,97.1395308058,99.557234405,1,0,0.895408032346,0
31,117.536284606,94.5210507112,1,0,1.72896502761,0
32,104.371351899,132.653710518,0,1,1.42896804429,0
33,114.780767741,98.4370864859,1,0,0.578640917432,0
34,112.41745797,128.145565045,0,0,0.545187423471,1
35,112.344649448,144.689675386,0,0,0.828786854865,1
36,99.0639245299,126.724971856,0,0,1.31221809663,1
37,69.0526999511,86.6823372348,1,1,1.37235738168,1
38,104.748178246,116.614574983,0,1,1.39550988533,0
39,105.556739715,91.5391807182,1,1,1.53404797323,1
40,98.6791090379,126.026970593,0,0,0.745470497,1
41,94.3877632839,130.521001715,0,0,1.14552442462,1
42,135.102430023,135.786232095,0,1,2.14577446983,0
43,86.9898629644,96.66881565,1,0,0.912052208441,0
44,124.994111517,120.163913405,0,0,0.995421747502,1
45,122.792908984,114.414728685,0,0,1.12883390934,1
46,131.5482005,88.1637618289,1,1,0.662035647605,1
47,85.3158959819,93.2794420482,1,1,1.73406856152,1
48,87.3849168504,83.4968957532,1,1,1.96237068943,1
49,111.72644315,96.7197865459,1,1,1.22886379663,1
50,110.299139381,97.7977610235,1,1,0.562037482567,1
51,104.660862718,93.8748005372,1,1,0.545177471417,1
52,96.6338564184,86.694499521,1,1,0.828755754686,1
53,131.180283967,125.629684466,0,0,1.22883300745,1
54,118.084735646,121.965868713,0,0,0.678693507798,1
55,152.218426477,93.0507479257,1,1,1.21219038637,1
56,122.555602883,118.962415828,0,1,0.845407083805,0
57,135.261286268,139.130638501,0,0,1.06216577062,1
58,129.217319531,89.9286884442,1,1,0.71201544808,1
59,84.5186879576,90.5099452228,1,0,0.933820133563,0
60,106.063497014,131.736882077,0,0,1.92895296076,1
61,147.288302378,117.188684367,0,0,3.5962230739,1
62,93.052156221,134.849348677,0,0,0.712030376133,1
63,110.804451712,126.700607863,0,0,0.528740111273,1
64,107.069536067,126.83182166,0,0,0.361907110724,1
65,86.641126878,91.3847346662,1,1,0.912114719744,1
66,111.686631176,128.237821526,0,1,2.31250919396,0
67,123.15772051,82.6931776795,1,1,0.928721264645,1
68,105.795903076,102.999902629,1,1,0.662030982552,1
69,108.921475353,122.01014413,0,0,1.21223361557,1
70,119.492682076,91.6253353691,1,1,1.01216948708,1
71,112.642354269,133.894862824,0,0,1.01213714294,1
