id = 13; sex = female; age = 19; condition = 1; responseOrder = 0_1; featureOrder = 0_1
trial,x1,x2,y,response,time,correct
1,99.2348630585,127.588680358,0,0,2.97933799605,1
2,117.459969029,105.073655396,1,0,1.77896628715,0
3,98.7443414495,93.525853164,1,0,1.26724790764,0
4,112.328948185,124.291733128,0,1,2.56244987046,0
5,103.599523179,121.264420623,0,1,2.21242114942,0
6,82.7121022961,93.3831506325,1,0,3.64627471566,0
7,115.111511685,99.0990668138,1,0,1.4455994693,0
8,107.571636692,133.712568605,0,0,9.03637348663,1
9,121.276345172,70.3895356368,1,1,1.15052968217,1
10,81.1125404254,104.066607311,1,0,1.99571937596,0
11,96.3934931735,140.639325678,0,0,1.26216707681,1
12,102.47876944,121.398480442,0,1,0.995401221386,0
13,122.27874091,86.1592348565,1,1,4.02966580715,1
14,106.594586991,133.598847078,0,0,0.995523756021,1
15,117.802495695,72.2039318563,1,0,2.90616432886,0
16,100.119602389,91.1343940213,1,0,1.16215522768,0
17,112.290561823,79.479389412,1,0,1.71748067671,0
18,134.181827396,81.4047530856,1,0,1.00061827089,0
19,94.1179637793,134.986897333,0,0,0.917156053416,1
20,105.767793367,94.5287427656,1,1,2.01253522484,1
21,102.537310044,95.8763926046,1,1,1.41224269685,1
22,138.755146482,79.7373637938,1,0,1.15055860527,0
23,98.8353836551,124.077152837,0,0,1.52897180739,1
24,112.292267088,112.760854411,1,0,0.978800274548,0
25,119.53799545,94.4180953846,1,1,2.34593220975,1
26,126.227315767,116.896153504,0,1,0.978760466329,0
27,128.884789532,124.669008847,0,0,0.878770076321,1
28,100.879484205,124.022367375,0,0,0.845256248082,1
29,104.089060451,92.4325811962,1,1,0.628710597288,1
30,80.558302776,91.3747901402,1,1,0.828718434495,1
31,111.001919642,129.171353007,0,0,0.628633779939,1
32,125.248010981,137.482833286,0,0,0.778721840004,1
33,91.726685023,123.172763723,0,0,0.678682311671,1
34,102.169640805,128.921907974,0,0,0.478622848226,1
35,108.247294885,141.240815497,0,0,0.49529190443,1
36,124.512511166,99.9258076546,1,1,0.678668316628,1
37,103.419537526,97.3137128825,1,1,0.578593645187,1
38,75.3566559062,97.6455931123,1,1,0.662030671549,1
39,86.2099404523,126.12142025,0,0,0.545396105445,1
40,122.236431171,122.273383331,0,0,0.611999866902,1
41,110.960126887,126.870797379,0,0,0.545260819781,1
42,98.2044498568,84.902588071,1,1,0.561852436629,1
43,130.185723706,97.6103756728,1,1,0.395205103909,1
44,139.865048531,119.360017526,0,0,0.845422944869,1
45,130.16410267,128.660057462,0,0,0.461939485976,1
46,102.309928187,90.7579048151,1,1,0.667073560238,1
47,115.473055997,121.785959266,0,0,0.662024451536,1
48,105.072155634,86.3371960928,1,1,0.600453315768,1
49,101.611666103,103.188548722,1,1,0.645201449632,1
50,123.903549372,90.1188782444,1,1,0.46700849873,1
51,104.137205342,115.5745033,0,0,0.612006397918,1
52,126.543695066,126.936770714,0,0,0.562019755424,1
53,124.572897325,125.999773494,0,0,0.478624714189,1
54,89.2579715388,143.220271365,0,0,0.79538312112,1
55,99.7919905777,86.9412150703,1,1,0.733817272354,1
56,118.768541127,137.750891403,0,0,0.611959747679,1
57,98.9797727693,100.886459705,1,0,0.712049036229,0
58,110.31997036,125.040253902,0,0,0.578649936419,1
59,92.5032783523,103.27727355,1,0,0.845462131081,0
60,94.4780242866,96.1826760276,1,1,0.511950075568,1
