id = 10; sex = male; age = 20; condition = 2; responseOrder = 0_1; featureOrder = 0_1
trial,x1,x2,y,response,time,correct
1,116.935696232,142.947646809,0,0,0.849137067795,1
2,121.538813299,101.451409037,1,0,1.17081189156,0
3,93.0614595062,118.641907138,0,0,1.61930990219,1
4,107.772739584,142.997748702,0,1,1.42020893097,0
5,103.085316988,101.268281113,1,0,1.77624297142,0
6,110.697011472,130.166612621,0,0,0.975885868073,1
7,109.668814685,81.242669468,1,1,1.0234670639,1
8,135.925870551,114.90915076,1,0,1.16784381866,0
9,77.7074319805,104.058163934,0,0,0.832967042923,1
10,76.7582765059,110.73806004,0,1,1.18563199043,0
11,83.3488870568,101.895065245,0,0,1.63864088058,1
12,114.826599301,90.8281733202,1,1,2.30213904381,1
13,96.2382551064,120.456930013,0,0,1.08619904518,1
14,101.122869746,109.763950306,0,0,0.668753862381,1
15,88.6126026431,115.256996015,0,0,0.76669383049,1
16,101.03791453,120.599686905,0,0,1.12001204491,1
17,117.441365806,130.436625591,0,0,2.76964306831,1
18,82.4916960214,124.001959969,0,0,1.30163407326,1
19,107.61442703,80.3357729311,1,1,1.3517639637,1
20,94.2444443143,116.936390709,0,0,1.53840303421,1
21,147.452382065,113.578252198,1,1,1.41844201088,1
22,123.413162239,113.854384475,1,1,0.902920007706,1
23,97.735922169,65.9407521467,1,0,1.00083804131,0
24,97.1517798226,118.147212109,0,0,1.88596200943,1
25,112.391371205,126.35958832,0,1,1.18661594391,0
26,139.194406786,90.5357927591,1,1,0.968101024628,1
27,106.612089145,131.257620836,0,0,0.499096155167,1
28,113.443532366,96.9729072006,1,0,1.4526591301,0
29,136.953526553,113.056249474,1,0,1.73667907715,0
30,98.1925892501,127.286127261,0,0,0.767476081848,1
31,109.228382637,104.043422513,1,0,0.870453119278,0
32,106.920141144,136.417800241,0,0,1.0502448082,1
33,118.257929001,84.7699013466,1,1,0.701525211334,1
34,135.572251856,96.2497357362,1,1,0.734139919281,1
35,90.7626130975,126.845890904,0,0,0.699950933456,1
36,111.18858242,116.649565885,0,0,0.668009996414,1
37,73.9872152028,84.945091544,0,1,0.751322984695,0
38,130.107807138,99.0866908151,1,1,1.58780908585,1
39,135.879130586,104.494581285,1,1,0.819677829742,1
40,95.6263193279,128.5632209,0,0,0.667014837265,1
41,80.0527203159,104.457382749,0,1,0.733633041382,0
42,92.8443579609,129.901899585,0,0,0.583308935165,1
43,120.871516633,90.7455410989,1,1,0.768419027328,1
44,84.8015309758,138.585591969,0,0,0.535317182541,1
45,125.313728476,96.5520301729,1,1,0.551418066025,1
46,128.437895253,85.8307391559,1,1,1.42452478409,1
47,93.5131225016,132.021994623,0,0,0.65453004837,1
48,99.4982247383,113.772856923,0,0,0.568074941635,1
49,111.710397506,139.29384296,0,0,0.667798995972,1
50,110.92477364,87.9586398657,1,0,1.13388299942,0
51,126.970723172,97.4902966663,1,1,0.672201156616,1
52,110.590498762,114.000425027,0,0,0.55145406723,1
53,95.3752372861,131.075100718,0,0,0.534638881683,1
54,90.8328009443,126.123380798,0,0,0.436468839645,1
55,85.3495511449,120.682863724,0,0,0.367686033249,1
56,99.2260041073,128.358547102,0,0,0.667984008789,1
57,117.586516807,96.3687031367,1,1,0.599988937378,1
58,122.131978623,95.4359339726,1,1,0.451366901398,1
59,143.638691761,100.882705622,1,1,0.71950507164,1
60,124.559436158,110.358212904,1,1,0.832861185074,1
61,124.527079354,95.2042807927,1,1,0.781344890594,1
62,104.8377172,120.646342939,0,0,0.434594154358,1
63,108.28507022,82.2230863149,1,1,0.551455974579,1
64,122.087117311,90.7191731534,1,1,0.846632957458,1
65,79.9434872158,112.277774595,0,0,0.499605894089,1
66,125.616904556,110.100912566,1,0,0.551753997803,0
67,94.6998543425,131.433334923,0,0,2.6681830883,1
68,121.096432105,95.9792473886,1,1,0.469570159912,1
69,142.383858377,113.96674174,1,1,0.572025060654,1
70,127.687490989,110.087608031,1,1,0.602967977524,1
71,133.873524108,93.7070673721,1,1,0.451261043549,1
72,132.4389592,156.694234656,0,0,0.632928848267,1
73,97.0713670347,111.246298553,0,0,0.457875013351,1
74,140.145008151,117.166881037,1,1,0.534601926804,1
75,106.015483558,114.251547257,0,0,0.469290971756,1
76,85.2146530618,117.670044935,0,0,0.430459022522,1
77,130.26225925,105.281759648,1,1,0.55055308342,1
78,106.666620163,81.3566558856,1,1,0.76740694046,1
79,131.04063053,95.8151128662,1,0,0.835874080658,0
80,132.795571839,84.3326504908,1,0,0.850677013397,0
81,91.3720604729,132.727902265,0,0,0.66809797287,1
82,127.680219223,106.400237553,1,1,0.667398929596,1
83,121.639802841,105.536342406,1,1,0.488435029984,1
84,89.3224809924,120.099572019,0,0,0.367899894714,1
85,125.048094632,97.1608887203,1,1,0.518018960953,1
86,101.522127176,113.545200561,0,0,0.501231908798,1
87,122.739422571,118.845748103,1,0,0.585972070694,0
88,99.5081968237,130.221711418,0,0,0.38326883316,1
89,128.847844614,86.5009245223,1,1,0.46827507019,1
90,98.8675173529,136.601663527,0,0,0.434720039368,1
91,97.5448113244,78.7467899568,1,1,0.691335201263,1
92,110.976410988,122.088464043,0,0,0.467164993286,1
93,104.215268262,117.394778137,0,0,0.379806995392,1
94,119.144930379,140.686278306,0,0,0.467851161957,1
95,146.266346414,120.260465977,1,0,0.533911943436,0
96,116.7624151,103.681157588,1,0,1.08614706993,0
97,117.269048582,100.922540872,1,1,0.948280096054,1
98,82.561354242,121.588845385,0,0,0.401574134827,1
99,128.845300516,92.7338842888,1,1,0.468240976334,1
100,93.7702268629,68.4487251321,1,1,0.950804948807,1
101,109.230970048,94.4411939243,1,1,1.36727905273,1
102,104.819959955,126.883580622,0,0,0.684720039368,1
103,105.38522207,139.246661045,0,0,0.434560060501,1
104,118.208588205,141.462984679,0,0,0.468033075333,1
105,97.5920799609,126.583820184,0,0,0.351359128952,1
106,117.086201756,134.814665378,0,0,0.334432840347,1
107,131.9611124,103.521338994,1,1,0.734144926071,1
108,121.361577053,86.2768035868,1,1,0.651341915131,1
109,96.2457590479,132.213137446,0,0,0.501173019409,1
110,116.316110359,96.4646906655,1,1,0.685435056686,1
111,140.697699283,108.26328899,1,1,0.550543069839,1
112,99.7625906276,77.0889856644,1,1,0.869543075562,1
113,134.977224146,95.4292071963,1,1,0.620985984802,1
114,112.960485593,136.289472958,0,1,0.46804690361,0
115,78.6614667818,117.10804981,0,0,0.467978954315,1
116,103.769135548,126.180302221,0,0,0.434606075287,1
117,141.722406221,121.813456272,1,1,0.603000879288,1
